,task,xo_idx,xo_specified,xo_known,algorithm,beta,samples_datetime,dist_gt_mean,dist_gt_std,dist_samples_mean,dist_samples_std,dist_estimate_mean,dist_estimate_std,r_dist_gt_estimate,mse_dist_gt_estimate,r_dist_samples_estimate,mse_dist_samples_estimate,c2st
117,linear_gaussian,2,specified,known,GBI,100.0,2023_05_07__23_20_03,0.87506366,0.045593783,0.8725785,0.42701095,1.1048027,0.025255544,0.5932202,0.05413024,0.07707659,0.23520552,0.9812
118,linear_gaussian,2,specified,known,GT,1.0,2023_05_04__19_26_14,3.0412474,0.78903157,3.0372794,1.2220757,3.1187394,0.7899945,0.9767132,0.035030726,0.63530654,0.897326,
119,linear_gaussian,2,specified,known,GT,10.0,2023_05_04__19_26_14,1.2948763,0.23177716,1.2959234,0.59761524,1.5338111,0.2021425,0.8923181,0.06805606,0.32371044,0.37632152,
120,linear_gaussian,2,specified,known,GT,100.0,2023_05_04__19_26_14,0.77965957,0.023356795,0.775848,0.38578996,1.1937938,0.046986822,0.213644,0.17379104,0.017906848,0.32504106,
121,linear_gaussian,2,specified,known,NLE,1.0,2023_05_07__23_06_29,1.6060123,0.39912197,1.6053759,0.77635175,1.7651588,0.3540976,0.9604273,0.038537662,0.484972,0.48690358,
122,linear_gaussian,2,specified,known,NPE,1.0,2023_05_07__23_06_29,1.6099896,0.431983,1.6190842,0.8133966,1.7625756,0.40258774,0.9702017,0.03450885,0.5417519,0.48937887,
123,linear_gaussian,2,specified,known,eGBI,1.0,2023_05_07__23_20_03,3.1186502,0.8318854,3.120057,1.2692493,3.1939018,0.82704324,0.97535443,0.0395919,0.6441668,0.94786423,0.532
124,linear_gaussian,2,specified,known,eGBI,10.0,2023_05_07__23_20_03,1.8784981,0.54216963,1.8827006,0.9073929,2.1564746,0.5341029,0.9250455,0.12073723,0.574458,0.6266578,0.8537
125,linear_gaussian,2,specified,known,eGBI,100.0,2023_05_07__23_20_03,2.7175767,1.8581111,2.71426,2.0559134,3.6116128,2.4029264,0.9780798,1.2917694,0.88954365,2.0167723,0.9965
126,linear_gaussian,2,specified,unknown,ABC,1.0,2023_05_07__23_20_03,3.186098,0.8401487,3.2708871,1.3731756,3.094647,0.76177603,0.9784372,0.041431323,0.6748891,1.0639567,
127,linear_gaussian,2,specified,unknown,ABC,10.0,2023_05_07__23_20_03,2.7349157,0.7517209,2.6373937,1.1867666,2.6829755,0.64584637,0.9721487,0.040185556,0.59751153,0.89347047,
128,linear_gaussian,2,specified,unknown,ABC,100.0,2023_05_07__23_20_03,2.691314,0.7369724,2.6341317,1.2477951,2.6647723,0.6263045,0.9798932,0.030897075,0.6622388,0.8968266,
129,linear_gaussian,2,specified,unknown,GBI,1.0,2023_05_07__23_20_03,3.1609788,0.8036156,3.1556997,1.2106229,3.0619504,0.742142,0.97421366,0.044336658,0.6451652,0.86569726,0.5143
130,linear_gaussian,2,specified,unknown,GBI,10.0,2023_05_07__23_20_03,1.5445523,0.28297818,1.5343517,0.6778412,1.642587,0.21032436,0.9026805,0.02647034,0.38126588,0.40662932,0.7382
